frame,x,y,z,xvar,yvar,rho,norm_cst,intensity,window_size
1,151.18299771456034,115.88604886885997,0.0,1.5990310488055512,1.814039759944305,-0.2936707445618735,0.7057053289949352,0.82765989452436,7
1,49.966174883804015,12.899438511027808,0.0,1.600260110840682,1.377492485660295,0.03892922026509831,0.6283801033825712,0.750334668911996,7
1,102.9829981038159,43.03688775743455,0.0,1.8183350384770265,2.054246500040778,-0.20326285165791833,0.49624700195180865,0.6182015674812334,7
1,108.83295827458205,92.4293580993288,0.0,1.854477035075931,1.3652592608956184,-0.1222436810433259,0.5178864642709963,0.639841029800421,7
1,93.03113465348545,153.95611269541266,0.0,1.8091761743892167,1.7347060442755755,0.11607445619789433,0.5336975830980182,0.6556521486274429,7
1,137.7701727428381,74.0468137675144,0.0,1.7066496000086737,1.8527117502803383,0.056531542665609454,0.5517597866575971,0.6737143521870218,7
1,153.96279572512813,17.826397160673036,0.0,1.0573811930504078,1.8902496283470591,0.18106874885500568,0.5658900208002257,0.6878445863296504,7
1,2.9455817859091145,180.28531679158954,0.0,2.0482967790797737,1.3190048090220707,-0.2301360340198366,0.609596484809295,0.7315510503387197,7
1,104.14630369895795,57.79617310561764,0.0,1.7694808576745913,1.3010093649988204,-0.3150167491172833,0.7285630548492619,0.8505176203786866,7
1,17.835872990044905,41.79627914353779,0.0,2.1056048497021784,1.830142735890719,0.34464737031741105,0.44242469137732987,0.5643792569067546,7
1,94.91265893826824,179.62911547654633,0.0,1.9150752534678723,1.2028490557841822,0.036019728114084076,0.5300880373830528,0.6520426029124775,7
1,188.3460372536324,55.99926749722828,0.0,1.2030035097949674,1.261126551632747,0.08536689221671225,0.6189938905509261,0.7409484560803509,7
1,103.03278775437536,52.07391991237645,0.0,2.8972027706680517,1.1653249365359724,0.06899553937749237,0.7868893551584941,0.9088439206879189,7
1,171.42007931112525,89.01123024983818,0.0,3.008114816385752,0.8106030116761979,-0.5296853583026773,0.4304149538712708,0.5523695194006956,5
1,195,89.19064604771455,0.0,0.3976880514143537,0.7423304320803619,0.07688664503867289,0.5592758225420024,0.6812303880714271,5
1,75.63125382064146,157.61033693621647,0.0,1.7378832014938645,1.6190133504199637,0.022341173940891516,0.5234834990202439,0.6454380645496687,5
2,103.18359000969818,59.00152999773545,0.0,1.4238472371095194,1.6833727022169527,-0.0031228849666522546,0.6383169144350865,0.7560716319468276,7
2,177.11845578659867,64.02123396595834,0.0,2.1073505482360964,1.5034510249837172,-0.0032188235278431715,0.6836512097836067,0.8014059272953478,7
2,105.00162124461697,51.69195069946933,0.0,1.244629668312698,1.5740049207411588,0.19571216330625596,0.768840990899954,0.886595708411695,7
2,4.938428086938715,187.03896771395048,0.0,1.1280785285415513,2.465890390520525,0.024769882524692047,0.8785616302045345,0.9963163477162755,7
2,55.03465027682861,12.968378844466574,0.0,3.5447156696784243,1.0242147637457484,-0.04144293208978019,0.9596837923644379,1.077438509876179,7
2,155.09430442244422,17.917054698316786,0.0,1.7890807265124815,1.6911862574750254,0.034952561114671536,0.5163678093400967,0.6341225268518378,7
2,111.10046945847863,92.6669033200474,0.0,2.0739504654620595,1.623309642040237,0.08278524585887609,0.46444705103939143,0.5822017685511325,7
2,105.97647121449569,40.94596003804016,0.0,1.3185346214736038,1.008167657492031,-0.3047825599103806,0.6979830858071946,0.8157378033189356,7
2,77.07825589815836,155.1385661376287,0.0,1.759134173520569,1.816774901098205,0.028621583025437113,0.421037799455135,0.538792516966876,7
2,14.987538729009241,44.929987843875125,0.0,1.7655621084712052,1.5978584962102613,-0.38703565614980073,0.5632790322210888,0.6810337497328298,7
2,89.781742777728,155.02578181572852,0.0,1.902412308247691,1.4563875455497397,0.06682404198878832,0.5698922052717355,0.6876469227834765,7
2,152.08427457738046,114.76934054959679,0.0,2.0271261813913832,1.756999895759871,0.13289250140987813,0.4815353627533533,0.5992900802650943,7
2,123.150399284495,73.78796392473959,0.0,0.4522573869098662,0.3991323924507962,0.30865682243846415,0.6654035282606156,0.7831582457723566,5
2,142.7726908645744,74.82793207546435,0.0,0.7947901685844658,0.6919240609795508,-0.07426452634154976,0.5780297869351948,0.6957845044469358,5
2,53.860961219174236,84.2430137708496,0.0,1.4725345793631601,2.101867063254652,0.5827458234412917,0.38020802195039527,0.4979627394621363,5
2,39.55989605323846,118.05944161513291,0.0,1.0534389126428243,2.8065636375443384,-0.36763628944307314,0.3947597806340722,0.5125144981458133,5
3,4.999685829891477,185.81413410444628,0.0,1.4000700473774625,1.8344072450714672,-0.12006456723036822,0.7750114132240311,0.8916172939138812,7
3,88.60757656702079,152.98168454714974,0.0,2.4899034829147366,1.131213634337365,-0.02680113518119992,0.7336145571309319,0.850220437820782,7
3,81.16206920879445,155.21839309087562,0.0,1.369727116975335,1.6964786862392764,0.08964446002250598,0.5931676240958003,0.7097735047856504,7
3,153.96887956578342,15.223159100012637,0.0,1.6650889466969538,1.777701347539041,0.027319765300052836,0.5581156494817018,0.6747215301715519,7
3,101.88106968187209,58.13163743189151,0.0,1.8039989361206792,1.5362116053748371,0.12661042436485537,0.5505829717772877,0.6671888524671378,7
3,103.84365585485017,38.970347839174835,0.0,1.6808809006178667,1.4291621367311724,-0.0007967057841400196,0.5948748385065106,0.7114807191963607,7
3,97.08462541834156,14.035189684751161,0.0,2.799974563475175,1.13901508959286,0.11856247678934956,0.7384746136914172,0.8550804943812673,7
3,94.0084602100688,178.90317295040595,0.0,1.9494931924987091,1.8522477716724173,-0.27423513777392106,0.4809357160351012,0.5975415967249513,7
3,108.86496970563962,52.89585949592674,0.0,2.300602375273817,1.2467011189220334,-0.07090291109944545,0.6039173061595668,0.720523186849417,7
3,13.094544889008802,46.71735759666135,0.0,1.3192454156901423,1.9601073075026143,-0.023646293682256618,0.5085716349367202,0.6251775156265703,7
3,145.14748818888668,75.97713159438027,0.0,1.7117151044517611,2.0122999458563706,-0.18600536859792063,0.5289470891012387,0.6455529697910888,7
3,131.13297366278425,8.086718918737509,0.0,1.7189418347915486,1.5923625108260928,-0.13110073805759823,0.45248584358402444,0.5690917242738746,7
3,148.24105746675758,89.01547990850311,0.0,2.4353892895426,1.5780738937646102,-0.17346633147159124,0.5019789662638349,0.618584846953685,7
3,151.77461432700187,115.83497816995451,0.0,1.5547222371498794,1.4691367428481688,0.2522451888324366,0.5207535629051725,0.6373594435950226,7
3,40.24786180449466,114.82921825458952,0.0,1.5447947168567289,1.920837590939132,0.02604434389510983,0.38153064975285866,0.4981365304427088,7
3,84.16469713645726,48.92911245779846,0.0,1.6981810780569044,1.3434555893633384,0.29111167432908247,0.5781507620085788,0.694756642698429,7
3,45.91730768969202,58.74168033833056,0.0,0.9884876879568909,0.7566446870063178,0.2599206277365115,0.5142464660516236,0.6308523467414737,5
3,88.97922173346254,71.39904032832239,0.0,0.6022454937616738,1.0057493738468761,0.31197623617837605,0.5758940512081259,0.692499931897976,5
4,171.89663530918133,61.08954898175087,0.0,1.6550663324548711,1.847948456911818,0.11888124470483012,0.5510539193837534,0.6728472760946902,7
