frame,x,y,z,xvar,yvar,rho,norm_cst,intensity,window_size
1,106.18581734275445,10.63382734331543,0.0,0.7565773290922981,0.9481069429023253,0.03417443664691373,0.9627671882028259,1.0727914328876451,9
1,48.018369077440155,95.80837096741219,0.0,2.0464632627413786,4.601674990986559,-0.19323864956628925,0.7592765396316942,0.8693007843165133,9
1,125.43734362659916,111.00121335662888,0.0,1.1080854569216054,0.9023822175529047,-0.1224671184778431,0.6082465204360052,0.7182707651208243,9
1,123.78390960321052,23.130272820169033,0.0,1.049395884212485,0.7529440992628088,0.007593850872846594,0.6253043728762525,0.7353286175610716,9
1,82.06131281771412,27.20901538933485,0.0,0.6911070686163707,1.1393618726409998,-0.08727477724303728,0.6190876993328718,0.7291119440176909,9
1,64.47018312003037,22.943079247941718,0.0,1.24469886904215,0.9585002928760767,0.07084294755752514,0.5452000673827591,0.6552243120675781,9
1,88.4501713904189,43.08549952646558,0.0,1.1967776432248152,1.1351065381648984,-0.06135190357545606,0.5084486044366595,0.6184728491214786,9
1,72.22673458088987,109.09426523250252,0.0,1.0486550614667507,0.918117951408315,-0.026086706975526706,0.5760023626163953,0.6860266073012143,9
1,12.15885284953115,118.08490840616959,0.0,0.8514350925002682,1.0548383372884969,0.040310565922307584,0.5703854438563857,0.6804096885412048,9
1,25.292008454691,121.25723562373881,0.0,0.9388624380222793,0.8487622229071368,-0.034936237922716266,0.585378510057211,0.6954027547420301,9
1,111.09174366459233,58.6204876961739,0.0,0.7017243598476091,0.9634321260277657,0.02411537819192989,0.6273748232717384,0.7373990679565575,9
1,41.4122117973184,60.748514574928414,0.0,1.2574858280664407,1.3460956944931666,0.0014182406741020525,0.4805635333838558,0.5905877780686749,9
1,74.3629063381245,31.97609598219262,0.0,0.9172435750047666,0.7677115442503405,0.019042020779826595,0.5955628163713954,0.7055870610562145,9
1,100.30294416639485,82.39433204508391,0.0,1.7269943875033589,1.421299332891298,0.17268480720657778,0.4379440278163766,0.5479682725011957,9
1,56.13348646770672,33.733334269820794,0.0,0.9630691913578808,1.1661189320310525,-0.021628507368354213,0.5815811101366641,0.6916053548214832,9
1,58.48872292117089,42.60453441622915,0.0,1.7462742281403125,1.6707445554372038,0.05863147830886022,0.4331355091770094,0.5431597538618285,9
1,81.11759105348679,70.89916146697183,0.0,0.9672047692352784,0.7567379729401166,-0.07169075591504621,0.5882575086854517,0.6982817533702708,9
1,73.27754593433737,98.91535526423391,0.0,1.0204516832525818,0.904814838477575,-0.0015004007316295179,0.5385274105915817,0.6485516552764008,9
