frame,x,y,z,xvar,yvar,rho,norm_cst,intensity,window_size
1,16.177855973730438,10.491694012123396,0.0,3.140066440936231,3.285890309574651,-0.06817859240953499,0.5394951258386242,0.6481822155541603,9
1,15.775678869876261,5.425718093161186,0.0,2.711217039465144,2.799159570872561,0.0058069680381733196,0.4922159326824826,0.6009030223980187,9
2,15.28376328447423,11.557951907219831,0.0,2.7966478217015416,2.762265692001247,-0.008742691589869374,0.5790379389152666,0.6919840846386034,9
2,16.71170074097121,4.905657080264134,0.0,3.1688808756730173,2.8505523937176744,0.12387507320582901,0.5299842805267653,0.6429304262501021,9
3,14.288385566351229,11.914834446510032,0.0,2.9065725933469,2.7546952204472825,0.1026140015962448,0.47051302736810857,0.5790999838898477,9
3,20.154991131842387,4.691240341966225,0.0,2.6787364535736224,2.934300281452054,-0.01493435831140758,0.5030748755196692,0.6116618320414083,9
4,21.738411148702408,6.903962019614507,0.0,2.9416581226797014,2.9371289835466974,-0.03785477017501834,0.493547304120882,0.607280216844331,9
4,10.768109597562157,12.181514651868413,0.0,3.4613289341110147,3.527069458043304,-0.05583719424790988,0.4632625833391996,0.5769954960626487,9
5,18.738706899701008,9.886749692620857,0.0,2.645192266484201,2.4738839947332427,0.05302638175628493,0.5324203867526972,0.6422422130333209,9
5,11.20667401065609,11.787157448506466,0.0,2.912695045046834,2.811747839257791,-0.01625835373542729,0.44264106257002817,0.5524628888506518,9
5,0.709872213402929,2.191174655796056,0.0,4.279876382273292,4.546364979701576,-0.019592846431089436,0.23813225010750108,0.3479540763881247,9
6,15.645587421269228,9.939934995277678,0.0,3.664374503654374,2.911398204540345,-0.05912636065514762,0.5112100780625902,0.6249932874143437,9
6,11.263196337897615,11.164484994996805,0.0,3.5712453168360305,3.364931821600658,-0.09373771322204427,0.5151660003700017,0.6289492097217552,9
7,12.759750131240903,11.025415967700933,0.0,4.445222362573277,3.154678325268277,0.06993675113406943,0.6654650624097647,0.7736619650646319,9
8,13.369437472839815,9.39914669012761,0.0,2.5996921822895733,2.7313421728508387,0.1126920652032563,0.8916423001717868,0.9967637129753188,9
9,10.317828862871211,7.62122449347093,0.0,2.9335312616212743,3.3012381528288346,0.029726635684998868,0.512130925694475,0.6194999213276629,9
9,14.697573859375703,8.505558089942214,0.0,2.9633515022910055,2.4205808784288245,0.0303882147491541,0.4989986323228428,0.6063676279560306,9
10,9.467827966134973,9.671125205533345,0.0,3.193905135341676,2.8343852760864,0.018148309776343494,0.49296521763094225,0.5983347828483335,9
10,15.935938618750965,9.405298271192724,0.0,2.8253192401327225,2.5727084520210552,0.07160587843229729,0.4769336065135413,0.5823031717309326,9
11,16.73091985712468,12.985061009956317,0.0,2.7019195817622,2.513529462474745,0.028921505636628354,0.5060542236182386,0.6206696082336233,9
11,10.008993509399755,10.01829847314458,0.0,3.2227562171399593,3.216452041168245,0.06560617327118769,0.4402735293745215,0.5548889139899061,9
12,10.47028897091087,9.296886728026395,0.0,2.833171530330098,2.8644406403859,0.15771814937361647,0.5285477287014494,0.6412179414674068,9
12,16.24436997660223,12.864302323663356,0.0,2.4756885735153307,2.4445572934846873,0.11468568114945785,0.4477665238540095,0.560436736619967,9
13,11.130200191458556,11.788153551918459,0.0,5.481607631763341,2.887445580293107,-0.06014358646681719,0.5319187017346413,0.6372019261355127,9
13,15.805978551178331,10.030497310718726,0.0,4.270104079243799,5.909439232489701,-0.031469553086540966,0.2216273643277761,0.3269105887286476,9
14,12.103818220696057,12.315032336752923,0.0,4.2344279723565466,3.856617587285675,-0.3665969493348362,0.6458784415024539,0.7523708162301228,9
15,13.960563065627893,11.934674525454483,0.0,15.452145899841485,3.994498100273789,-0.4552953015634849,0.5603128576699842,0.6730189887482083,9
16,10.684872548806263,15.051792097681446,0.0,3.3792394851378624,3.0319037887347,-0.110404500786861,0.5630051934614528,0.6744322547722351,9
16,14.49145300173796,13.106482937358603,0.0,3.284413675474863,3.055970058641828,-0.23204834516725928,0.46538165885154714,0.5768087201623294,9
17,11.080014481147197,15.94698359637837,0.0,2.696069582722333,2.78185815927882,-0.0704070980005327,0.5260953731593633,0.6398639506540554,9
17,17.956317145645652,15.970317610971174,0.0,3.006262638090829,2.7032380995726513,-0.0779920847245045,0.4732310577434673,0.5869996352381595,9
18,17.68169690199689,17.756885824402392,0.0,3.0635036588638513,2.920522377680006,-0.06971311391940496,0.5070595868609757,0.620694992551176,9
18,10.934225144366488,17.37862631314355,0.0,2.8024073698648784,2.408184349131993,0.08110368691348925,0.42990453639059184,0.543539942080792,9
19,6.624225667274754,16.724170343516708,0.0,2.8867372813763006,2.9630490097667987,-0.011721153092647757,0.4811595054393097,0.5953235432941992,9
19,16.89028987946515,17.867037655413704,0.0,3.0675692463273077,2.370048677554608,-0.021407705830621456,0.4526948177774568,0.5668588556323464,9
20,17.810815753664745,19.165967752221086,0.0,2.925829995771399,2.786422701694898,0.08732979601190169,0.4978897228919065,0.6091885613290765,9
20,8.418125639717081,13.403317082912327,0.0,3.2369421667889466,3.018645841826319,0.0913866250873638,0.45486612296525547,0.5661649614024254,9
21,12.242597471339863,11.68578859510748,0.0,2.914889316714847,2.7222878063630387,-0.05129068464000023,0.44825084077102023,0.5546347693424488,9
21,19.179772704508572,22.417147608387594,0.0,2.7450585260598124,2.9404772663826075,0.006788632215881167,0.43310419155491475,0.5394881201263433,9
22,18.22721567114284,21.218890000434502,0.0,2.8571864284284896,2.3321620839549775,0.018124572036260934,0.49756449009631454,0.6201994107312352,9
22,1.0247055779340397,12.929073890868564,0.0,2.0749973252524754,3.635029697033985,-0.0562842349940295,0.5627931400843827,0.6854280607193034,9
22,11.003393539063975,11.605061986100658,0.0,3.15902812154038,2.5926824345403574,-0.12154031511094708,0.45612171729442985,0.5787566379293505,9
23,11.460634707457316,12.183988676576499,0.0,2.827477740177231,2.8406913142016883,-0.10754208685447918,0.5051737949323998,0.6271652296219072,9
23,1.917014316438067,15.060614409734214,0.0,3.766191559090522,3.2147913345905756,0.022757797304401296,0.5577808632836156,0.6797722979731231,9
23,20.32184244800775,21.291596279920327,0.0,2.6084197258783854,2.75275855962558,-0.018856792122185728,0.4775036936893591,0.5994951283788665,9
24,15.553282335569406,10.554944600599645,0.0,2.7999941276886506,2.7668139882958958,-0.040432335204479176,0.5202378274022651,0.6444088939281363,9
24,0.9731653158198459,14.150054941802313,0.0,1.8994865246598351,3.0624247738625754,-0.005652587639009846,0.4882468921774622,0.6124179587033334,9
