traj_idx,frame,x,y,z
0,0,83.1632042,96.8382408,0.0
0,1,83.0122149,96.9291856,0.0
0,2,83.1117317,96.8686224,0.0
0,3,82.9652655,96.9279234,0.0
0,4,83.0030508,96.7339653,0.0
0,5,83.091266,96.8853359,0.0
0,6,83.0261544,96.9026361,0.0
0,7,83.0414785,96.8833288,0.0
0,8,83.1488859,96.7913728,0.0
0,9,83.1380994,96.8191162,0.0
0,10,83.0697803,96.8339136,0.0
0,11,83.2304841,96.8948359,0.0
0,12,83.2973257,96.9709658,0.0
0,13,83.2765141,96.9256667,0.0
0,14,83.7340671,96.9508057,0.0
0,15,83.6526353,96.917959,0.0
0,16,83.737028,96.871688,0.0
0,17,83.6961434,96.7155362,0.0
0,18,83.7902022,96.7985509,0.0
0,19,83.2884791,96.6654376,0.0
0,20,83.2811256,96.7645454,0.0
0,21,83.2155641,96.8103411,0.0
0,22,83.2056282,96.7856775,0.0
0,23,83.1410896,96.7769732,0.0
0,24,83.2435206,96.8531392,0.0
0,25,83.2869097,96.7290979,0.0
0,26,83.732734,96.8299811,0.0
0,27,83.801121,96.7458719,0.0
0,28,83.6854082,96.5795064,0.0
0,29,83.730504,96.7948377,0.0
0,30,83.8403354,96.7737964,0.0
0,31,83.7156379,96.7520451,0.0
0,32,83.2129232,96.6203458,0.0
0,33,83.7840877,96.6956471,0.0
0,34,83.7362575,96.6906221,0.0
0,35,83.8682224,96.8266595,0.0
0,36,83.9620072,96.8721529,0.0
0,37,84.0244942,96.7912085,0.0
0,38,84.0161866,96.9635398,0.0
0,39,83.9666261,96.8467363,0.0
0,40,83.9942001,96.9898143,0.0
0,41,84.050953,96.8390394,0.0
0,42,84.0609628,96.8953371,0.0
0,43,84.1130186,96.96332,0.0
0,44,84.1549498,96.9999367,0.0
0,45,84.1210859,97.0236581,0.0
0,46,84.1841295,97.0645548,0.0
0,47,84.1594156,96.9300203,0.0
0,48,84.0437675,96.982952,0.0
0,49,84.031064,96.9264493,0.0
1,0,75.0020665,31.2472959,0.0
1,1,74.8640052,31.0651266,0.0
1,2,75.0347423,31.1707319,0.0
1,3,74.8078656,31.1044686,0.0
1,4,74.8557817,30.8768456,0.0
1,5,74.8256271,31.1705139,0.0
1,6,74.7298271,31.6680233,0.0
1,7,75.1018845,31.9156743,0.0
1,8,75.0605393,31.2011433,0.0
1,9,75.0770701,31.1563564,0.0
1,10,76.0148423,31.0016402,0.0
1,11,75.8310179,30.8840635,0.0
1,12,75.7392126,31.1432868,0.0
1,13,75.2005392,30.9358832,0.0
1,14,74.8993813,30.962231,0.0
1,15,75.2921543,31.0084596,0.0
1,16,75.1894472,31.0397515,0.0
1,17,75.0428026,30.8219377,0.0
1,18,74.9772885,31.1301408,0.0
1,19,74.924326,31.0531232,0.0
1,20,74.921766,31.1757495,0.0
1,21,76.0013562,31.8165883,0.0
1,22,75.8386126,32.0529919,0.0
1,23,75.9113803,31.9303464,0.0
1,24,75.6732241,32.1680825,0.0
1,25,75.2723247,31.8318988,0.0
1,26,75.3481633,31.2798419,0.0
1,27,75.0833477,31.7650024,0.0
1,28,75.2067455,31.788492,0.0
1,29,75.1250702,31.8319463,0.0
