frame,x,y,z,xvar,yvar,rho,norm_cst,intensity,window_size
1,36.922659313288584,97.01968595851808,0.0,0.6738935776494864,0.6477210728385244,0.0008821874148115917,0.961899474148403,1.1314365974786298,5
1,75.98897156348573,118.25600653995188,0.0,0.5732764472371189,0.5434911379585513,-0.12331445144659842,0.980989525196984,1.1505266485272108,5
1,91.99648106544592,90.01731254355629,0.0,0.6242425979857578,0.6542076911945401,-0.06522401989929769,0.8930767828363337,1.0626139061665605,5
1,82.00358064735234,71.81633717711003,0.0,0.6622062677637975,0.601459507317381,-0.05817862247161361,0.9135535536718511,1.0830906770020778,5
1,75.0020664555733,31.247295892076092,0.0,0.5876975510362447,0.5775392686452738,0.05329848342736174,0.8757423049281803,1.045279428258407,5
1,103.04823783007029,88.94874427464781,0.0,0.6743292445987259,0.5960330548635313,0.04287828433952845,0.8630609655472259,1.0325980888774526,5
1,90.89299885400902,46.864026270651706,0.0,0.6402510539918613,0.6770846561849507,-0.017800835268702537,0.7807085657596178,0.9502456890898445,5
1,103.8724072570036,38.81525306291911,0.0,0.6030588750792842,0.5839959864798736,0.0016277196905266397,0.8471481586201952,1.016685281950422,5
1,83.16320419879466,96.83824080170054,0.0,0.6605420377365804,0.6701049643064588,0.05154247505766476,0.8393745137888157,1.0089116371190425,5
1,41.88241940686235,46.05519658583529,0.0,0.681851169779303,0.669817960931097,-0.04498499186845917,0.756675527582346,0.9262126509125728,5
1,75.01509452087905,72.8622204949931,0.0,0.60402968302117,0.6395674654321053,0.023333784552503525,0.7893714783782267,0.9589086017084535,5
1,86.06233309831843,79.74912062976405,0.0,0.689272253819929,0.5923770002146259,-0.08265120158849194,0.7864085257593759,0.9559456490896027,5
1,63.96214694284831,34.816587304166084,0.0,0.6430306304924375,0.6483273793538067,-0.10020905641996836,0.7524660587906467,0.9220031821208734,5
1,110.28159586775767,2.1414313821904374,0.0,0.54685752049089,0.6721417494922138,0.05433601584051695,0.8003977712884426,0.9699348946186693,5
1,86.11741300644731,33.163824412920235,0.0,0.6846523672978205,0.6379730508753131,-0.019379350344958544,0.7454939415103135,0.9150310648405402,5
1,56.17787335139742,105.08413371220847,0.0,0.479488408708892,0.7047486553601339,0.0074671703852961365,0.894748864461203,1.06428598779143,5
1,33.90402561190341,66.69183283167497,0.0,0.6115740786319789,0.5373368884976704,0.1545344574651164,0.7911739841498676,0.9607111074800944,5
1,84.19491997025584,67.99030614655466,0.0,0.6048303415643324,0.6314045764867751,-0.08334220498714817,0.7539611730419075,0.9234982963721342,5
1,66.8834406718172,42.28388125994686,0.0,0.6765608330854095,0.5426366750916074,-0.12890871425828573,0.76288503140931,0.9324221547395367,5
1,102.21906434890886,6.689778479814613,0.0,0.6488038669728656,0.5483385169168807,0.024484146367995705,0.7313909741457489,0.9009280974759757,5
1,79.9111568722492,43.815629911074375,0.0,0.5855721600490321,0.6502950929112197,0.10116538778387334,0.7120198663727084,0.8815569897029352,5
1,51.77477811641396,97.77876524763556,0.0,0.578188134819678,0.6223995815127481,-0.11785830834055805,0.7887677048851544,0.9583048282153811,5
1,12.284266748184868,123.33363721574386,0.0,0.6135230802777337,0.5026513369410106,-0.030962956197297317,0.7946094188842507,0.9641465422144775,5
1,125.71051682139216,21.761444664405758,0.0,0.4829772644489537,0.5019500773385047,0.002045883474894122,0.8086391930622278,0.9781763163924545,5
2,91.89645144330827,44.98037444193533,0.0,0.5768627749942445,0.5443703639353327,0.0324274116152938,0.9135185459552231,1.0742369635704498,5
2,82.06757873942342,72.05431044603915,0.0,0.6486120250630113,0.5046989164737955,-0.009119527338906992,0.9041973033034483,1.064915720918675,5
2,74.864005215782,31.06512660848758,0.0,0.6647678625594475,0.6176251393232273,-0.007557621052574413,0.8680002196358808,1.0287186372511075,5
2,85.09523624532416,31.976077946927088,0.0,0.6444573927894572,0.6029867472485128,-0.015430739790513534,0.863370804377628,1.0240892219928548,5
2,104.13102710868728,6.009508988852901,0.0,0.6375926499452246,0.5959338119621144,-0.06616477029205822,0.8538282274066157,1.0145466450218423,5
2,75.88319762393338,117.96172051694698,0.0,0.6715320315812258,0.5212046838480645,-0.08473752977154449,0.7936930516524252,0.954411469267652,5
2,34.85930618067557,69.02167138882193,0.0,0.622253680584215,0.6732990852605573,-0.005512029097388317,0.8009244393180612,0.961642856933288,5
2,54.04887063835962,103.87250989579654,0.0,0.6075107961253944,0.6399844277092424,0.009038658113128725,0.8039726913499761,0.9646911089652028,5
2,80.8110233757432,42.97178864925908,0.0,0.5933953662132808,0.5918961537019656,-0.04694288510932004,0.8398814984612388,1.0005999160764656,5
2,83.0122149306458,96.92918564184335,0.0,0.7078838476828105,0.6998293828440697,-0.0047900301754838105,0.7661453024787357,0.9268637200939625,5
2,42.14187231852065,46.01478516681296,0.0,0.6685342583096922,0.5568942672484692,0.020139801956228328,0.7892930108753852,0.9500114284906118,5
2,102.86198703375337,88.79652505731919,0.0,0.6814612882713325,0.6163243992552305,-0.09274117999206383,0.7585192763772095,0.9192376939924363,5
